ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,04,09,13,18.0,1.0,-0.309,-0.9511
2022,04,09,14,279.0,1.3,1.284,-0.2034
2022,04,09,15,302.0,1.5,1.2721,-0.7949
2022,04,09,16,259.0,1.2,1.178,0.229
2022,04,09,17,208.0,2.7,1.2676,2.384
2022,04,09,18,143.0,1.9,-1.1434,1.5174
2022,04,09,19,187.0,2.9,0.3534,2.8784
2022,04,09,20,184.0,1.9,0.1325,1.8954
2022,04,09,21,203.0,1.8,0.7033,1.6569
2022,04,09,22,204.0,1.9,0.7728,1.7357
2022,04,09,23,205.0,3.1,1.3101,2.8096
2022,04,10,0,205.0,2.7,1.1411,2.447
2022,04,10,1,197.0,2.2,0.6432,2.1039
2022,04,10,2,156.0,1.1,-0.4474,1.0049
2022,04,10,3,203.0,0.7,0.2735,0.6444
2022,04,10,4,128.0,0.8,-0.6304,0.4925
2022,04,10,5,190.0,0.4,0.0695,0.3939
2022,04,10,6,195.0,1.0,0.2588,0.9659
2022,04,10,7,337.0,0.4,0.1563,-0.3682
2022,04,10,8,357.0,0.4,0.0209,-0.3995
2022,04,10,9,300.0,0.3,0.2598,-0.15
2022,04,10,10,345.0,0.4,0.1035,-0.3864
2022,04,10,11,196.0,1.6,0.441,1.538
2022,04,10,12,176.0,0.9,-0.0628,0.8978
2022,04,10,13,349.0,0.8,0.1526,-0.7853
2022,04,10,14,299.0,1.2,1.0495,-0.5818
2022,04,10,15,213.0,1.8,0.9804,1.5096
2022,04,10,16,209.0,3.9,1.8908,3.411
2022,04,10,17,168.0,2.3,-0.4782,2.2497
2022,04,10,18,182.0,2.5,0.0872,2.4985
2022,04,10,19,186.0,2.5,0.2613,2.4863
2022,04,10,20,154.0,1.9,-0.8329,1.7077
2022,04,10,21,93.0,1.4,-1.3981,0.0733
2022,04,10,22,146.0,0.9,-0.5033,0.7461
2022,04,10,23,100.0,0.8,-0.7878,0.1389
2022,04,11,0,35.0,0.9,-0.5162,-0.7372
2022,04,11,1,84.0,0.8,-0.7956,-0.0836
2022,04,11,2,134.0,1.0,-0.7193,0.6947
2022,04,11,3,160.0,0.7,-0.2394,0.6578
2022,04,11,4,122.0,0.8,-0.6784,0.4239
2022,04,11,5,95.0,0.5,-0.4981,0.0436
2022,04,11,6,197.0,0.6,0.1754,0.5738
2022,04,11,7,264.0,0.3,0.2984,0.0314
2022,04,11,8,162.0,0.4,-0.1236,0.3804
2022,04,11,9,215.0,0.4,0.2294,0.3277
2022,04,11,10,42.0,0.3,-0.2007,-0.2229
2022,04,11,11,31.0,0.9,-0.4635,-0.7715
2022,04,11,12,71.0,1.9,-1.7965,-0.6186
2022,04,11,13,336.0,1.3,0.5288,-1.1876
2022,04,11,14,14.0,1.4,-0.3387,-1.3584
2022,04,11,15,249.0,1.9,1.7738,0.6809
2022,04,11,16,206.0,3.3,1.4466,2.966
2022,04,11,17,178.0,2.6,-0.0907,2.5984
2022,04,11,18,152.0,1.9,-0.892,1.6776
2022,04,11,19,271.0,1.1,1.0998,-0.0192
2022,04,11,20,76.0,1.8,-1.7465,-0.4355
2022,04,11,21,145.0,1.4,-0.803,1.1468
2022,04,11,22,50.0,1.7,-1.3023,-1.0927
2022,04,11,23,70.0,2.2,-2.0673,-0.7524
2022,04,12,0,62.0,1.9,-1.6776,-0.892
2022,04,12,1,77.0,1.5,-1.4616,-0.3374
2022,04,12,2,71.0,1.5,-1.4183,-0.4884
2022,04,12,3,339.0,0.7,0.2509,-0.6535
2022,04,12,4,77.0,0.9,-0.8769,-0.2025
2022,04,12,5,69.0,0.6,-0.5601,-0.215
2022,04,12,6,53.0,0.9,-0.7188,-0.5416
2022,04,12,7,57.0,0.7,-0.5871,-0.3812
2022,04,12,8,33.0,1.1,-0.5991,-0.9225
2022,04,12,9,97.0,0.2,-0.1985,0.0244
2022,04,12,10,65.0,1.0,-0.9063,-0.4226
2022,04,12,11,49.0,2.0,-1.5094,-1.3121
2022,04,12,12,31.0,1.1,-0.5665,-0.9429
2022,04,12,13,317.0,0.8,0.5456,-0.5851
2022,04,12,14,322.0,1.3,0.8004,-1.0244
2022,04,12,15,316.0,1.3,0.9031,-0.9351
2022,04,12,16,310.0,1.1,0.8426,-0.7071
2022,04,12,17,324.0,1.0,0.5878,-0.809
2022,04,12,18,288.0,1.1,1.0462,-0.3399
2022,04,12,19,148.0,1.2,-0.6359,1.0177
2022,04,12,20,148.0,0.9,-0.4769,0.7632
2022,04,12,21,146.0,0.7,-0.3914,0.5803
2022,04,12,22,72.0,1.0,-0.9511,-0.309
2022,04,12,23,81.0,1.0,-0.9877,-0.1564
2022,04,13,0,149.0,0.7,-0.3605,0.6
2022,04,13,1,28.0,0.6,-0.2817,-0.5298
2022,04,13,2,65.0,1.2,-1.0876,-0.5071
2022,04,13,3,59.0,0.7,-0.6,-0.3605
2022,04,13,4,41.0,0.6,-0.3936,-0.4528
2022,04,13,5,93.0,0.6,-0.5992,0.0314
2022,04,13,6,48.0,0.7,-0.5202,-0.4684
2022,04,13,7,147.0,0.4,-0.2179,0.3355
2022,04,13,8,152.0,0.5,-0.2347,0.4415
2022,04,13,9,116.0,0.6,-0.5393,0.263
2022,04,13,10,254.0,0.2,0.1923,0.0551
2022,04,13,11,163.0,0.4,-0.1169,0.3825
2022,04,13,12,329.0,1.0,0.515,-0.8572
2022,04,13,13,317.0,1.3,0.8866,-0.9508
2022,04,13,14,307.0,1.1,0.8785,-0.662
2022,04,13,15,304.0,1.3,1.0777,-0.727
2022,04,13,16,236.0,2.0,1.6581,1.1184
2022,04,13,17,227.0,2.4,1.7552,1.6368
2022,04,13,18,208.0,3.8,1.784,3.3552
2022,04,13,19,180.0,3.3,0.0,3.3
2022,04,13,20,187.0,2.2,0.2681,2.1836
2022,04,13,21,180.0,2.2,0.0,2.2
2022,04,13,22,145.0,1.3,-0.7456,1.0649
2022,04,13,23,162.0,0.8,-0.2472,0.7608
2022,04,14,0,203.0,1.9,0.7424,1.749
2022,04,14,1,196.0,1.4,0.3859,1.3458
2022,04,14,2,247.0,0.7,0.6444,0.2735
2022,04,14,3,278.0,0.9,0.8912,-0.1253
2022,04,14,4,291.0,0.9,0.8402,-0.3225
2022,04,14,5,331.0,0.7,0.3394,-0.6122
2022,04,14,6,236.0,1.3,1.0777,0.727
2022,04,14,7,202.0,1.7,0.6368,1.5762
2022,04,14,8,212.0,1.7,0.9009,1.4417
2022,04,14,9,279.0,0.9,0.8889,-0.1408
2022,04,14,10,218.0,1.7,1.0466,1.3396
2022,04,14,11,226.0,0.9,0.6474,0.6252
2022,04,14,12,311.0,0.5,0.3774,-0.328
2022,04,14,13,286.0,1.1,1.0574,-0.3032
2022,04,14,14,294.0,1.1,1.0049,-0.4474
2022,04,14,15,339.0,0.9,0.3225,-0.8402
2022,04,14,16,306.0,0.7,0.5663,-0.4114
2022,04,14,17,264.0,1.0,0.9945,0.1045
2022,04,14,18,256.0,1.1,1.0673,0.2661
2022,04,14,19,199.0,1.8,0.586,1.7019
2022,04,14,20,197.0,2.1,0.614,2.0082
2022,04,14,21,181.0,1.7,0.0297,1.6997
2022,04,14,22,208.0,3.3,1.5493,2.9137
2022,04,14,23,199.0,1.6,0.5209,1.5128
2022,04,15,0,201.0,5.9,2.1144,5.5081
2022,04,15,1,188.0,3.1,0.4314,3.0698
2022,04,15,2,215.0,3.3,1.8928,2.7032
2022,04,15,3,206.0,2.8,1.2274,2.5166
2022,04,15,4,254.0,0.6,0.5768,0.1654
2022,04,15,5,235.0,2.0,1.6383,1.1472
2022,04,15,6,259.0,0.9,0.8835,0.1717
2022,04,15,7,284.0,0.7,0.6792,-0.1693
2022,04,15,8,244.0,0.4,0.3595,0.1753
2022,04,15,9,37.0,0.6,-0.3611,-0.4792
2022,04,15,10,270.0,1.1,1.1,-0.0
2022,04,15,11,273.0,1.1,1.0985,-0.0576
2022,04,15,12,237.0,2.0,1.6773,1.0893
2022,04,15,13,236.0,1.6,1.3265,0.8947
2022,04,15,14,230.0,3.7,2.8344,2.3783
2022,04,15,15,233.0,1.6,1.2778,0.9629
2022,04,15,16,239.0,3.0,2.5715,1.5451
2022,04,15,17,243.0,2.5,2.2275,1.135
2022,04,15,18,245.0,2.6,2.3564,1.0988
2022,04,15,19,213.0,3.2,1.7428,2.6837
2022,04,15,20,214.0,3.7,2.069,3.0674
2022,04,15,21,235.0,1.0,0.8192,0.5736
2022,04,15,22,255.0,1.1,1.0625,0.2847
2022,04,15,23,220.0,0.7,0.45,0.5362
2022,04,16,0,258.0,0.4,0.3913,0.0832
2022,04,16,1,327.0,1.0,0.5446,-0.8387
2022,04,16,2,257.0,0.8,0.7795,0.18
2022,04,16,3,256.0,0.3,0.2911,0.0726
2022,04,16,4,270.0,0.9,0.9,-0.0
2022,04,16,5,246.0,1.1,1.0049,0.4474
2022,04,16,6,131.0,1.0,-0.7547,0.6561
2022,04,16,7,111.0,0.3,-0.2801,0.1075
2022,04,16,8,96.0,0.3,-0.2984,0.0314
2022,04,16,9,233.0,0.6,0.4792,0.3611
2022,04,16,10,290.0,1.6,1.5035,-0.5472
2022,04,16,11,314.0,0.8,0.5755,-0.5557
2022,04,16,12,339.0,1.0,0.3584,-0.9336
2022,04,16,13,5.0,1.2,-0.1046,-1.1954
2022,04,16,14,337.0,1.2,0.4689,-1.1046
2022,04,16,15,310.0,1.1,0.8426,-0.7071
2022,04,16,16,268.0,1.5,1.4991,0.0523
2022,04,16,17,175.0,2.9,-0.2528,2.889
2022,04,16,18,195.0,3.3,0.8541,3.1876
2022,04,16,19,190.0,3.3,0.573,3.2499
2022,04,16,20,198.0,3.0,0.9271,2.8532
2022,04,16,21,233.0,1.2,0.9584,0.7222
2022,04,16,22,262.0,0.5,0.4951,0.0696
2022,04,16,23,44.0,0.2,-0.1389,-0.1439
2022,04,17,0,300.0,0.4,0.3464,-0.2
2022,04,17,1,219.0,0.5,0.3147,0.3886
2022,04,17,2,236.0,0.8,0.6632,0.4474
2022,04,17,3,28.0,0.3,-0.1408,-0.2649
2022,04,17,4,332.0,0.4,0.1878,-0.3532
2022,04,17,5,274.0,0.2,0.1995,-0.014
2022,04,17,6,355.0,0.4,0.0349,-0.3985
2022,04,17,7,30.0,0.8,-0.4,-0.6928
2022,04,17,8,347.0,0.5,0.1125,-0.4872
2022,04,17,9,17.0,0.4,-0.1169,-0.3825
2022,04,17,10,6.0,0.9,-0.0941,-0.8951
2022,04,17,11,4.0,1.0,-0.0698,-0.9976
2022,04,17,12,337.0,1.0,0.3907,-0.9205
2022,04,17,13,331.0,1.2,0.5818,-1.0495
2022,04,17,14,5.0,1.2,-0.1046,-1.1954
2022,04,17,15,288.0,1.5,1.4266,-0.4635
2022,04,17,16,190.0,2.2,0.382,2.1666
2022,04,17,17,168.0,1.9,-0.395,1.8585
2022,04,17,18,175.0,2.6,-0.2266,2.5901
2022,04,17,19,183.0,1.9,0.0994,1.8974
2022,04,17,20,192.0,2.3,0.4782,2.2497
2022,04,17,21,199.0,1.7,0.5535,1.6074
2022,04,17,22,210.0,1.8,0.9,1.5588
2022,04,17,23,220.0,1.0,0.6428,0.766
2022,04,18,0,98.0,0.3,-0.2971,0.0418
2022,04,18,1,253.0,0.3,0.2869,0.0877
2022,04,18,2,359.0,0.1,0.0017,-0.1
2022,04,18,3,48.0,0.3,-0.2229,-0.2007
2022,04,18,4,181.0,0.2,0.0035,0.2
2022,04,18,5,353.0,0.3,0.0366,-0.2978
2022,04,18,6,285.0,0.3,0.2898,-0.0776
2022,04,18,7,42.0,0.4,-0.2677,-0.2973
2022,04,18,8,145.0,0.3,-0.1721,0.2457
2022,04,18,9,59.0,0.7,-0.6,-0.3605
2022,04,18,10,81.0,0.6,-0.5926,-0.0939
2022,04,18,11,37.0,0.6,-0.3611,-0.4792
2022,04,18,12,323.0,0.8,0.4815,-0.6389
2022,04,18,13,285.0,1.1,1.0625,-0.2847
2022,04,18,14,305.0,1.7,1.3926,-0.9751
2022,04,18,15,305.0,1.4,1.1468,-0.803
2022,04,18,16,315.0,1.7,1.2021,-1.2021
2022,04,18,17,210.0,3.0,1.5,2.5981
2022,04,18,18,183.0,2.5,0.1308,2.4966
2022,04,18,19,204.0,3.0,1.2202,2.7406
2022,04,18,20,165.0,1.5,-0.3882,1.4489
2022,04,18,21,178.0,1.3,-0.0454,1.2992
2022,04,18,22,154.0,0.7,-0.3069,0.6292
2022,04,18,23,269.0,0.5,0.4999,0.0087
2022,04,19,0,67.0,0.5,-0.4603,-0.1954
2022,04,19,1,63.0,0.3,-0.2673,-0.1362
2022,04,19,2,283.0,0.2,0.1949,-0.045
2022,04,19,3,7.0,0.5,-0.0609,-0.4963
2022,04,19,4,165.0,0.2,-0.0518,0.1932
2022,04,19,5,102.0,0.3,-0.2934,0.0624
2022,04,19,6,49.0,0.4,-0.3019,-0.2624
2022,04,19,7,228.0,0.2,0.1486,0.1338
2022,04,19,8,56.0,0.3,-0.2487,-0.1678
2022,04,19,9,253.0,0.3,0.2869,0.0877
2022,04,19,10,21.0,0.6,-0.215,-0.5601
2022,04,19,11,1.0,0.5,-0.0087,-0.4999
2022,04,19,12,322.0,1.0,0.6157,-0.788
2022,04,19,13,308.0,1.3,1.0244,-0.8004
2022,04,19,14,303.0,1.3,1.0903,-0.708
2022,04,19,15,282.0,1.3,1.2716,-0.2703
2022,04,19,16,273.0,1.6,1.5978,-0.0837
2022,04,19,17,210.0,2.4,1.2,2.0785
2022,04,19,18,179.0,2.2,-0.0384,2.1997
2022,04,19,19,177.0,1.4,-0.0733,1.3981
2022,04,19,20,144.0,1.0,-0.5878,0.809
2022,04,19,21,107.0,1.9,-1.817,0.5555
2022,04,19,22,144.0,1.1,-0.6466,0.8899
2022,04,19,23,177.0,1.0,-0.0523,0.9986
2022,04,20,0,147.0,0.4,-0.2179,0.3355
2022,04,20,1,178.0,0.3,-0.0105,0.2998
2022,04,20,2,146.0,0.6,-0.3355,0.4974
2022,04,20,3,359.0,0.4,0.007,-0.3999
2022,04,20,4,106.0,0.6,-0.5768,0.1654
2022,04,20,5,126.0,0.7,-0.5663,0.4114
2022,04,20,6,186.0,0.2,0.0209,0.1989
2022,04,20,7,223.0,0.2,0.1364,0.1463
2022,04,20,8,14.0,0.5,-0.121,-0.4851
2022,04,20,9,60.0,0.5,-0.433,-0.25
2022,04,20,10,36.0,0.4,-0.2351,-0.3236
2022,04,20,11,26.0,0.9,-0.3945,-0.8089
2022,04,20,12,318.0,1.0,0.6691,-0.7431
2022,04,20,13,310.0,1.2,0.9193,-0.7713
2022,04,20,14,302.0,1.5,1.2721,-0.7949
2022,04,20,15,203.0,2.3,0.8987,2.1172
2022,04,20,16,208.0,3.4,1.5962,3.002
2022,04,20,17,209.0,3.6,1.7453,3.1486
2022,04,20,18,207.0,4.5,2.043,4.0095
2022,04,20,19,196.0,3.6,0.9923,3.4605
2022,04,20,20,202.0,3.2,1.1987,2.967
2022,04,20,21,198.0,3.7,1.1434,3.5189
2022,04,20,22,184.0,3.1,0.2162,3.0924
2022,04,20,23,203.0,2.5,0.9768,2.3013
2022,04,21,0,203.0,1.9,0.7424,1.749
2022,04,21,1,167.0,0.9,-0.2025,0.8769
2022,04,21,2,25.0,0.4,-0.169,-0.3625
2022,04,21,3,63.0,0.5,-0.4455,-0.227
2022,04,21,4,53.0,0.4,-0.3195,-0.2407
2022,04,21,5,107.0,0.6,-0.5738,0.1754
2022,04,21,6,79.0,0.4,-0.3927,-0.0763
2022,04,21,7,185.0,0.2,0.0174,0.1992
2022,04,21,8,112.0,0.2,-0.1854,0.0749
2022,04,21,9,266.0,0.2,0.1995,0.014
2022,04,21,10,53.0,0.5,-0.3993,-0.3009
2022,04,21,11,46.0,1.1,-0.7913,-0.7641
2022,04,21,12,329.0,1.1,0.5665,-0.9429
2022,04,21,13,160.0,1.0,-0.342,0.9397
2022,04,21,14,277.0,1.2,1.1911,-0.1462
2022,04,21,15,215.0,3.3,1.8928,2.7032
2022,04,21,16,208.0,2.8,1.3145,2.4723
2022,04,21,17,170.0,1.8,-0.3126,1.7727
2022,04,21,18,185.0,2.4,0.2092,2.3909
2022,04,21,19,177.0,3.2,-0.1675,3.1956
2022,04,21,20,182.0,2.4,0.0838,2.3985
2022,04,21,21,181.0,2.0,0.0349,1.9997
2022,04,21,22,189.0,1.9,0.2972,1.8766
2022,04,21,23,200.0,1.2,0.4104,1.1276
2022,04,22,0,45.0,0.3,-0.2121,-0.2121
2022,04,22,1,64.0,0.8,-0.719,-0.3507
2022,04,22,2,69.0,0.7,-0.6535,-0.2509
2022,04,22,3,65.0,0.7,-0.6344,-0.2958
2022,04,22,4,55.0,1.2,-0.983,-0.6883
2022,04,22,5,351.0,0.2,0.0313,-0.1975
2022,04,22,6,56.0,0.8,-0.6632,-0.4474
2022,04,22,7,316.0,0.2,0.1389,-0.1439
2022,04,22,8,214.0,0.3,0.1678,0.2487
2022,04,22,9,138.0,0.3,-0.2007,0.2229
2022,04,22,10,101.0,0.4,-0.3927,0.0763
2022,04,22,11,154.0,0.6,-0.263,0.5393
2022,04,22,12,345.0,1.1,0.2847,-1.0625
2022,04,22,13,312.0,1.4,1.0404,-0.9368
2022,04,22,14,310.0,0.6,0.4596,-0.3857
2022,04,22,15,264.0,1.7,1.6907,0.1777
2022,04,22,16,219.0,3.0,1.888,2.3314
2022,04,22,17,224.0,1.1,0.7641,0.7913
2022,04,22,18,275.0,1.0,0.9962,-0.0872
2022,04,22,19,289.0,1.0,0.9455,-0.3256
2022,04,22,20,218.0,1.7,1.0466,1.3396
2022,04,22,21,183.0,1.3,0.068,1.2982
2022,04,22,22,201.0,1.2,0.43,1.1203
2022,04,22,23,134.0,1.2,-0.8632,0.8336
2022,04,23,0,104.0,0.6,-0.5822,0.1452
2022,04,23,1,104.0,0.7,-0.6792,0.1693
2022,04,23,2,253.0,0.5,0.4782,0.1462
2022,04,23,3,115.0,0.6,-0.5438,0.2536
2022,04,23,4,43.0,0.4,-0.2728,-0.2925
2022,04,23,5,255.0,0.9,0.8693,0.2329
2022,04,23,6,229.0,0.3,0.2264,0.1968
2022,04,23,7,7.0,0.4,-0.0487,-0.397
2022,04,23,8,285.0,0.3,0.2898,-0.0776
2022,04,23,9,130.0,0.4,-0.3064,0.2571
2022,04,23,10,22.0,0.3,-0.1124,-0.2782
2022,04,23,11,38.0,1.1,-0.6772,-0.8668
2022,04,23,12,302.0,1.0,0.848,-0.5299
2022,04,23,13,1.0,1.7,-0.0297,-1.6997
2022,04,23,14,14.0,2.3,-0.5564,-2.2317
2022,04,23,15,320.0,1.8,1.157,-1.3789
2022,04,23,16,352.0,1.8,0.2505,-1.7825
2022,04,23,17,336.0,1.6,0.6508,-1.4617
2022,04,23,18,358.0,2.0,0.0698,-1.9988
2022,04,23,19,350.0,1.1,0.191,-1.0833
2022,04,23,20,318.0,0.6,0.4015,-0.4459
2022,04,23,21,73.0,0.3,-0.2869,-0.0877
2022,04,23,22,134.0,1.2,-0.8632,0.8336
2022,04,23,23,182.0,6.6,0.2303,6.596
2022,04,24,0,190.0,5.3,0.9203,5.2195
2022,04,24,1,212.0,3.1,1.6427,2.6289
2022,04,24,2,204.0,1.8,0.7321,1.6444
2022,04,24,3,222.0,2.1,1.4052,1.5606
2022,04,24,4,215.0,0.6,0.3441,0.4915
2022,04,24,5,165.0,1.5,-0.3882,1.4489
2022,04,24,6,330.0,0.1,0.05,-0.0866
2022,04,24,7,176.0,1.7,-0.1186,1.6959
2022,04,24,8,236.0,0.2,0.1658,0.1118
2022,04,24,9,45.0,0.3,-0.2121,-0.2121
2022,04,24,10,43.0,0.7,-0.4774,-0.5119
2022,04,24,11,309.0,0.9,0.6994,-0.5664
2022,04,24,12,332.0,1.1,0.5164,-0.9712
2022,04,24,13,315.0,1.0,0.7071,-0.7071
2022,04,24,14,15.0,1.0,-0.2588,-0.9659
2022,04,24,15,150.0,1.4,-0.7,1.2124
2022,04,24,16,188.0,2.1,0.2923,2.0796
2022,04,24,17,188.0,3.3,0.4593,3.2679
2022,04,24,18,185.0,2.5,0.2179,2.4905
2022,04,24,19,188.0,3.4,0.4732,3.3669
2022,04,24,20,175.0,2.2,-0.1917,2.1916
2022,04,24,21,174.0,2.2,-0.23,2.1879
2022,04,24,22,23.0,0.9,-0.3517,-0.8285
2022,04,24,23,97.0,0.7,-0.6948,0.0853
2022,04,25,0,81.0,1.0,-0.9877,-0.1564
2022,04,25,1,124.0,0.6,-0.4974,0.3355
2022,04,25,2,79.0,0.9,-0.8835,-0.1717
2022,04,25,3,57.0,1.7,-1.4257,-0.9259
2022,04,25,4,73.0,0.8,-0.765,-0.2339
2022,04,25,5,4.0,0.5,-0.0349,-0.4988
2022,04,25,6,278.0,0.5,0.4951,-0.0696
2022,04,25,7,55.0,0.7,-0.5734,-0.4015
2022,04,25,8,57.0,0.8,-0.6709,-0.4357
2022,04,25,9,23.0,0.8,-0.3126,-0.7364
2022,04,25,10,69.0,0.6,-0.5601,-0.215
2022,04,25,11,153.0,0.4,-0.1816,0.3564
2022,04,25,12,24.0,1.0,-0.4067,-0.9135
2022,04,25,13,57.0,2.2,-1.8451,-1.1982
2022,04,25,14,42.0,2.1,-1.4052,-1.5606
2022,04,25,15,21.0,1.8,-0.6451,-1.6804
2022,04,25,16,242.0,0.9,0.7947,0.4225
2022,04,25,17,83.0,1.6,-1.5881,-0.195
2022,04,25,18,64.0,1.5,-1.3482,-0.6576
2022,04,25,19,64.0,2.1,-1.8875,-0.9206
2022,04,25,20,75.0,2.2,-2.125,-0.5694
2022,04,25,21,71.0,2.0,-1.891,-0.6511
2022,04,25,22,56.0,1.9,-1.5752,-1.0625
2022,04,25,23,73.0,1.3,-1.2432,-0.3801
2022,04,26,0,71.0,1.3,-1.2292,-0.4232
2022,04,26,1,41.0,0.6,-0.3936,-0.4528
2022,04,26,2,31.0,0.8,-0.412,-0.6857
2022,04,26,3,10.0,1.3,-0.2257,-1.2803
2022,04,26,4,84.0,0.8,-0.7956,-0.0836
2022,04,26,5,4.0,0.6,-0.0419,-0.5985
2022,04,26,6,318.0,0.3,0.2007,-0.2229
2022,04,26,7,299.0,0.4,0.3498,-0.1939
2022,04,26,8,12.0,0.7,-0.1455,-0.6847
2022,04,26,9,336.0,0.5,0.2034,-0.4568
2022,04,26,10,21.0,0.9,-0.3225,-0.8402
2022,04,26,11,342.0,1.0,0.309,-0.9511
2022,04,26,12,315.0,1.1,0.7778,-0.7778
2022,04,26,13,339.0,1.1,0.3942,-1.0269
2022,04,26,14,305.0,1.2,0.983,-0.6883
2022,04,26,15,303.0,1.4,1.1741,-0.7625
2022,04,26,16,300.0,1.1,0.9526,-0.55
2022,04,26,17,214.0,2.1,1.1743,1.741
2022,04,26,18,209.0,2.6,1.2605,2.274
2022,04,26,19,179.0,1.7,-0.0297,1.6997
2022,04,26,20,109.0,1.0,-0.9455,0.3256
2022,04,26,21,119.0,1.0,-0.8746,0.4848
2022,04,26,22,76.0,1.6,-1.5525,-0.3871
2022,04,26,23,89.0,1.1,-1.0998,-0.0192
2022,04,27,0,83.0,1.6,-1.5881,-0.195
2022,04,27,1,100.0,0.6,-0.5909,0.1042
2022,04,27,2,110.0,0.8,-0.7518,0.2736
2022,04,27,3,89.0,0.8,-0.7999,-0.014
2022,04,27,4,222.0,0.4,0.2677,0.2973
2022,04,27,5,28.0,0.4,-0.1878,-0.3532
2022,04,27,6,16.0,0.7,-0.1929,-0.6729
2022,04,27,7,20.0,0.8,-0.2736,-0.7518
2022,04,27,8,44.0,0.9,-0.6252,-0.6474
2022,04,27,9,5.0,1.0,-0.0872,-0.9962
2022,04,27,10,25.0,1.3,-0.5494,-1.1782
2022,04,27,11,9.0,1.4,-0.219,-1.3828
2022,04,27,12,309.0,1.0,0.7771,-0.6293
2022,04,27,13,271.0,1.6,1.5998,-0.0279
2022,04,27,14,271.0,1.4,1.3998,-0.0244
2022,04,27,15,260.0,1.2,1.1818,0.2084
2022,04,27,16,213.0,1.4,0.7625,1.1741
2022,04,27,17,220.0,2.7,1.7355,2.0683
2022,04,27,18,215.0,2.8,1.606,2.2936
2022,04,27,19,137.0,1.6,-1.0912,1.1702
2022,04,27,20,157.0,1.0,-0.3907,0.9205
2022,04,27,21,165.0,0.9,-0.2329,0.8693
2022,04,27,22,97.0,0.6,-0.5955,0.0731
2022,04,27,23,232.0,0.9,0.7092,0.5541
2022,04,28,0,35.0,1.4,-0.803,-1.1468
2022,04,28,1,81.0,0.7,-0.6914,-0.1095
2022,04,28,2,194.0,0.4,0.0968,0.3881
2022,04,28,3,37.0,0.6,-0.3611,-0.4792
2022,04,28,4,47.0,0.3,-0.2194,-0.2046
2022,04,28,5,209.0,0.3,0.1454,0.2624
2022,04,28,6,72.0,0.4,-0.3804,-0.1236
2022,04,28,7,311.0,0.4,0.3019,-0.2624
2022,04,28,8,193.0,0.6,0.135,0.5846
2022,04,28,9,86.0,0.3,-0.2993,-0.0209
2022,04,28,10,237.0,0.6,0.5032,0.3268
2022,04,28,11,311.0,0.7,0.5283,-0.4592
2022,04,28,12,145.0,0.9,-0.5162,0.7372
2022,04,28,13,230.0,0.7,0.5362,0.45
2022,04,28,14,279.0,1.0,0.9877,-0.1564
2022,04,28,15,84.0,1.0,-0.9945,-0.1045
2022,04,28,16,270.0,1.3,1.3,-0.0
2022,04,28,17,260.0,1.4,1.3787,0.2431
2022,04,28,18,313.0,0.9,0.6582,-0.6138
2022,04,28,19,276.0,0.8,0.7956,-0.0836
2022,04,28,20,222.0,1.4,0.9368,1.0404
2022,04,28,21,143.0,1.0,-0.6018,0.7986
2022,04,28,22,8.0,0.4,-0.0557,-0.3961
2022,04,28,23,272.0,0.3,0.2998,-0.0105
2022,04,29,0,233.0,0.4,0.3195,0.2407
2022,04,29,1,56.0,0.6,-0.4974,-0.3355
2022,04,29,2,98.0,0.4,-0.3961,0.0557
2022,04,29,3,259.0,0.4,0.3927,0.0763
2022,04,29,4,21.0,0.2,-0.0717,-0.1867
2022,04,29,5,323.0,0.2,0.1204,-0.1597
2022,04,29,6,319.0,0.3,0.1968,-0.2264
2022,04,29,7,27.0,0.3,-0.1362,-0.2673
2022,04,29,8,240.0,0.2,0.1732,0.1
2022,04,29,9,205.0,0.3,0.1268,0.2719
2022,04,29,10,273.0,0.2,0.1997,-0.0105
2022,04,29,11,314.0,0.6,0.4316,-0.4168
2022,04,29,12,293.0,1.1,1.0126,-0.4298
2022,04,29,13,272.0,1.0,0.9994,-0.0349
2022,04,29,14,188.0,2.0,0.2783,1.9805
2022,04,29,15,217.0,2.2,1.324,1.757
2022,04,29,16,221.0,2.4,1.5745,1.8113
2022,04,29,17,200.0,3.4,1.1629,3.195
2022,04,29,18,191.0,3.6,0.6869,3.5339
2022,04,29,19,183.0,3.1,0.1622,3.0958
2022,04,29,20,190.0,3.2,0.5557,3.1514
2022,04,29,21,217.0,1.6,0.9629,1.2778
2022,04,29,22,217.0,2.2,1.324,1.757
2022,04,29,23,183.0,1.5,0.0785,1.4979
2022,04,30,0,164.0,1.4,-0.3859,1.3458
2022,04,30,1,198.0,0.9,0.2781,0.856
2022,04,30,2,193.0,1.3,0.2924,1.2667
2022,04,30,3,354.0,0.7,0.0732,-0.6962
2022,04,30,4,248.0,0.8,0.7417,0.2997
2022,04,30,5,229.0,0.4,0.3019,0.2624
2022,04,30,6,214.0,0.9,0.5033,0.7461
2022,04,30,7,55.0,1.2,-0.983,-0.6883
2022,04,30,8,52.0,1.0,-0.788,-0.6157
2022,04,30,9,60.0,0.9,-0.7794,-0.45
2022,04,30,10,140.0,0.8,-0.5142,0.6128
2022,04,30,11,65.0,0.7,-0.6344,-0.2958
2022,04,30,12,287.0,0.5,0.4782,-0.1462
