ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,01,11,15,100,3.086664,-3.0398,0.536
2022,01,11,16,120,4.629996,-4.0097,2.315
2022,01,11,17,120,4.629996,-4.0097,2.315
2022,01,11,18,120,5.14444,-4.4552,2.5722
2022,01,11,19,160,4.115552,-1.4076,3.8674
2022,01,11,20,210,3.086664,1.5433,2.6731
2022,01,11,21,100,1.543332,-1.5199,0.268
2022,01,11,22,160,1.543332,-0.5279,1.4503
2022,01,11,23,120,2.057776,-1.7821,1.0289
2022,01,12,00,100,2.057776,-2.0265,0.3573
2022,01,12,01,150,1.028888,-0.5144,0.891
2022,01,12,02,300,2.57222,2.2276,-1.2861
2022,01,12,03,260,2.57222,2.5331,0.4467
2022,01,12,04,280,2.057776,2.0265,-0.3573
2022,01,12,05,300,2.057776,1.7821,-1.0289
2022,01,12,06,350,2.057776,0.3573,-2.0265
2022,01,12,07,330,1.543332,0.7717,-1.3366
2022,01,12,08,310,2.057776,1.5763,-1.3227
2022,01,12,09,200,1.028888,0.3519,0.9668
2022,01,12,10,220,1.028888,0.6614,0.7882
2022,01,12,11,nan,,,
2022,01,12,12,020,2.57222,-0.8798,-2.4171
2022,01,12,13,100,2.57222,-2.5331,0.4467
2022,01,12,14,121,20.57776,-17.6386,10.5983
2022,01,12,15,130,7.202216,-5.5172,4.6295
2022,01,12,16,120,5.14444,-4.4552,2.5722
2022,01,12,17,220,4.629996,2.9761,3.5468
2022,01,12,18,120,5.14444,-4.4552,2.5722
2022,01,12,19,110,4.115552,-3.8674,1.4076
2022,01,12,20,122,0.0,-0.0,0.0
2022,01,12,21,120,4.629996,-4.0097,2.315
2022,01,12,22,130,4.115552,-3.1527,2.6454
2022,01,12,23,140,2.057776,-1.3227,1.5763
2022,01,13,00,080,0.514444,-0.5066,-0.0893
2022,01,13,01,070,0.514444,-0.4834,-0.176
2022,01,13,02,070,1.028888,-0.9668,-0.3519
2022,01,13,03,120,1.028888,-0.891,0.5144
2022,01,13,04,140,1.028888,-0.6614,0.7882
2022,01,13,05,160,1.028888,-0.3519,0.9668
2022,01,13,06,130,30.86664,-23.6452,19.8407
2022,01,13,07,200,1.028888,0.3519,0.9668
2022,01,13,08,250,2.057776,1.9337,0.7038
2022,01,13,09,300,0.514444,0.4455,-0.2572
2022,01,13,10,000,0.0,-0.0,-0.0
2022,01,13,11,330,1.543332,0.7717,-1.3366
2022,01,13,12,360,2.57222,-0.0,-2.5722
2022,01,13,13,040,3.601108,-2.3147,-2.7586
2022,01,13,14,330,3.086664,1.5433,-2.6731
2022,01,13,15,080,5.14444,-5.0663,-0.8933
2022,01,13,16,110,4.629996,-4.3508,1.5836
2022,01,13,17,150,6.173328,-3.0867,5.3463
2022,01,13,18,120,5.6588840000000005,-4.9007,2.8294
2022,01,13,19,140,7.202216,-4.6295,5.5172
2022,01,13,20,140,7.202216,-4.6295,5.5172
2022,01,13,21,140,6.687772,-4.2988,5.1231
2022,01,13,22,140,4.629996,-2.9761,3.5468
2022,01,13,23,120,3.601108,-3.1187,1.8006
2022,01,14,00,110,2.57222,-2.4171,0.8798
2022,01,14,01,120,2.57222,-2.2276,1.2861
2022,01,14,02,090,1.028888,-1.0289,-0.0
2022,01,14,03,110,2.057776,-1.9337,0.7038
2022,01,14,04,100,1.028888,-1.0133,0.1787
2022,01,14,05,120,1.543332,-1.3366,0.7717
2022,01,14,06,140,30.86664,-19.8407,23.6452
2022,01,14,07,160,3.086664,-1.0557,2.9005
2022,01,14,08,190,2.057776,0.3573,2.0265
2022,01,14,09,340,1.543332,0.5279,-1.4503
2022,01,14,10,350,1.543332,0.268,-1.5199
2022,01,14,11,070,1.543332,-1.4503,-0.5279
2022,01,14,12,120,2.57222,-2.2276,1.2861
2022,01,14,13,120,3.086664,-2.6731,1.5433
2022,01,14,14,090,3.601108,-3.6011,-0.0
2022,01,14,15,110,3.601108,-3.3839,1.2317
2022,01,14,16,120,4.115552,-3.5642,2.0578
2022,01,14,17,110,4.115552,-3.8674,1.4076
2022,01,14,18,120,5.14444,-4.4552,2.5722
2022,01,14,19,120,6.173328,-5.3463,3.0867
2022,01,14,20,120,6.687772,-5.7918,3.3439
2022,01,14,21,120,5.6588840000000005,-4.9007,2.8294
2022,01,14,22,130,5.6588840000000005,-4.335,3.6375
2022,01,14,23,150,6.687772,-3.3439,5.7918
2022,01,15,00,130,6.173328,-4.729,3.9681
2022,01,15,01,150,4.629996,-2.315,4.0097
2022,01,15,02,130,3.086664,-2.3645,1.9841
2022,01,15,03,110,1.028888,-0.9668,0.3519
2022,01,15,04,130,1.543332,-1.1823,0.992
2022,01,15,05,140,2.057776,-1.3227,1.5763
2022,01,15,06,150,1.543332,-0.7717,1.3366
2022,01,15,07,160,1.543332,-0.5279,1.4503
2022,01,15,08,150,41.15552,-20.5778,35.6417
2022,01,15,09,050,3.086664,-2.3645,-1.9841
2022,01,15,10,050,2.57222,-1.9704,-1.6534
2022,01,15,11,030,2.057776,-1.0289,-1.7821
2022,01,15,12,040,1.028888,-0.6614,-0.7882
2022,01,15,13,120,1.028888,-0.891,0.5144
2022,01,15,14,120,6.173328,-5.3463,3.0867
2022,01,15,15,130,5.14444,-3.9409,3.3068
2022,01,15,16,130,5.14444,-3.9409,3.3068
2022,01,15,17,130,5.14444,-3.9409,3.3068
